ref	object	object_type	peeled_object	peeled_type	created_at	subject	original_url	commit_url
refs/tags/v2.6.38-rc4	901069c5c5b155322539a94cf337c378848e435a	tag	100b33c8bd8a3235fd0b7948338d6cbb3db3c63d	commit	2011-02-07T16:04:06-08:00	Linux 2.6.38-rc4	https://github.com/extfuse/linux/releases/tag/v2.6.38-rc4	https://github.com/extfuse/linux/commit/100b33c8bd8a3235fd0b7948338d6cbb3db3c63d
refs/tags/v2.6.38-rc5	656372ebed8acf941bb63d08abb250c9896785a8	tag	85e2efbb1db9a18d218006706d6e4fbeb0216213	commit	2011-02-15T19:23:55-08:00	Linux 2.6.38-rc5	https://github.com/extfuse/linux/releases/tag/v2.6.38-rc5	https://github.com/extfuse/linux/commit/85e2efbb1db9a18d218006706d6e4fbeb0216213
refs/tags/v2.6.38-rc6	86483dddb24b8d5624c38362f820211c694473ba	tag	f5412be599602124d2bdd49947b231dd77c0bf99	commit	2011-02-21T17:26:04-08:00	Linux 2.6.38-rc6	https://github.com/extfuse/linux/releases/tag/v2.6.38-rc6	https://github.com/extfuse/linux/commit/f5412be599602124d2bdd49947b231dd77c0bf99
refs/tags/v2.6.38-rc7	295dd79b22916ed71a641dd80ee4d8b07c624feb	tag	dd9c1549edef02290edced639f67b54a25abbe0e	commit	2011-03-01T13:55:23-08:00	Linux 2.6.38-rc7	https://github.com/extfuse/linux/releases/tag/v2.6.38-rc7	https://github.com/extfuse/linux/commit/dd9c1549edef02290edced639f67b54a25abbe0e
refs/tags/v2.6.38-rc8	44986a8d6d6d024d9422dbb91635600862921ed3	tag	a5abba989deceb731047425812d268daf7536575	commit	2011-03-07T21:09:47-08:00	Linux 2.6.38-rc8	https://github.com/extfuse/linux/releases/tag/v2.6.38-rc8	https://github.com/extfuse/linux/commit/a5abba989deceb731047425812d268daf7536575
refs/tags/v2.6.39	8b0753a3df28c21b0570fa21362c5f1b3b4f59bf	tag	61c4f2c81c61f73549928dfd9f3e8f26aa36a8cf	commit	2011-05-18T21:06:42-07:00	Linux 2.6.39	https://github.com/extfuse/linux/releases/tag/v2.6.39	https://github.com/extfuse/linux/commit/61c4f2c81c61f73549928dfd9f3e8f26aa36a8cf
refs/tags/v2.6.39-rc1	5cb75c01f17f69d6ac102d58766f7fb30269a5c9	tag	0ce790e7d736cedc563e1fb4e998babf5a4dbc3d	commit	2011-03-29T12:10:03-07:00	Linux 2.6.39-rc1	https://github.com/extfuse/linux/releases/tag/v2.6.39-rc1	https://github.com/extfuse/linux/commit/0ce790e7d736cedc563e1fb4e998babf5a4dbc3d
refs/tags/v2.6.39-rc2	76af3715abf44176ae1ac9cf5cb9f3861d39eee1	tag	6221f222c0ebf1acdf7abcf927178f40e1a65e2a	commit	2011-04-05T18:30:59-07:00	Linux 2.6.39-rc2	https://github.com/extfuse/linux/releases/tag/v2.6.39-rc2	https://github.com/extfuse/linux/commit/6221f222c0ebf1acdf7abcf927178f40e1a65e2a
refs/tags/v2.6.39-rc3	074bd9a1615dd4c0108b0424a50770d1b605b53e	tag	a6360dd37e1a144ed11e6548371bade559a1e4df	commit	2011-04-11T17:22:00-07:00	Linux 2.6.39-rc3	https://github.com/extfuse/linux/releases/tag/v2.6.39-rc3	https://github.com/extfuse/linux/commit/a6360dd37e1a144ed11e6548371bade559a1e4df
refs/tags/v2.6.39-rc4	c8e761132679d935b5d3edd06e48db2bd3eb918a	tag	f0e615c3cb72b42191b558c130409335812621d8	commit	2011-04-18T21:26:10-07:00	Linux 2.6.39-rc4	https://github.com/extfuse/linux/releases/tag/v2.6.39-rc4	https://github.com/extfuse/linux/commit/f0e615c3cb72b42191b558c130409335812621d8
refs/tags/v2.6.39-rc5	149b78658628901a6e578566a45f159d0b38ce2f	tag	8e10cd74342c7f5ce259cceca36f6eba084f5d58	commit	2011-04-26T20:49:01-07:00	Linux 2.6.39-rc5	https://github.com/extfuse/linux/releases/tag/v2.6.39-rc5	https://github.com/extfuse/linux/commit/8e10cd74342c7f5ce259cceca36f6eba084f5d58
refs/tags/v2.6.39-rc6	8630f22a089f0d777893ee6a53eb3e6acef06044	tag	0ee5623f9a6e52df90a78bd21179f8ab370e102e	commit	2011-05-03T19:59:23-07:00	Linux 2.6.39-rc6	https://github.com/extfuse/linux/releases/tag/v2.6.39-rc6	https://github.com/extfuse/linux/commit/0ee5623f9a6e52df90a78bd21179f8ab370e102e
refs/tags/v2.6.39-rc7	2c2138749b9dc99a1f26b212eb373458ea179e06	tag	693d92a1bbc9e42681c42ed190bd42b636ca876f	commit	2011-05-09T19:34:05-07:00	Linux 2.6.39-rc7	https://github.com/extfuse/linux/releases/tag/v2.6.39-rc7	https://github.com/extfuse/linux/commit/693d92a1bbc9e42681c42ed190bd42b636ca876f
refs/tags/v3.0	4204bcde7c0b93c5e127eb868e17b337a513cf34	tag	02f8c6aee8df3cdc935e9bdd4f2d020306035dbe	commit	2011-07-21T19:17:29-07:00	Linux 3.0	https://github.com/extfuse/linux/releases/tag/v3.0	https://github.com/extfuse/linux/commit/02f8c6aee8df3cdc935e9bdd4f2d020306035dbe
refs/tags/v3.0-rc1	2a23a510142a1ab597f0214e4fadb3c7350bbb8d	tag	55922c9d1b84b89cb946c777fddccb3247e7df2c	commit	2011-05-29T17:45:31-07:00	Linux 3.0-rc1	https://github.com/extfuse/linux/releases/tag/v3.0-rc1	https://github.com/extfuse/linux/commit/55922c9d1b84b89cb946c777fddccb3247e7df2c
refs/tags/v3.0-rc2	eb73a032155ba51adb229be1a2ad3ac08951b485	tag	59c5f46fbe01a00eedf54a23789634438bb80603	commit	2011-06-06T18:07:10+09:00	Linux 3.0-rc2	https://github.com/extfuse/linux/releases/tag/v3.0-rc2	https://github.com/extfuse/linux/commit/59c5f46fbe01a00eedf54a23789634438bb80603
refs/tags/v3.0-rc3	a73e7344f7a7712628f40f851fa835ea82025d7b	tag	2c53b436a30867eb6b47dd7bab23ba638d1fb0d2	commit	2011-06-13T15:30:14-07:00	Linux 3.0-rc3	https://github.com/extfuse/linux/releases/tag/v3.0-rc3	https://github.com/extfuse/linux/commit/2c53b436a30867eb6b47dd7bab23ba638d1fb0d2
refs/tags/v3.0-rc4	4921f03412bd0a91cb242b259618b13dfae1acf6	tag	56299378726d5f2ba8d3c8cbbd13cb280ba45e4f	commit	2011-06-20T20:26:00-07:00	Linux 3.0-rc4	https://github.com/extfuse/linux/releases/tag/v3.0-rc4	https://github.com/extfuse/linux/commit/56299378726d5f2ba8d3c8cbbd13cb280ba45e4f
refs/tags/v3.0-rc5	c699212fde57ea66926c4a0b6ebbe4d62c52e0b9	tag	b0af8dfdd67699e25083478c63eedef2e72ebd85	commit	2011-06-27T19:12:41-07:00	Linux 3.0-rc5	https://github.com/extfuse/linux/releases/tag/v3.0-rc5	https://github.com/extfuse/linux/commit/b0af8dfdd67699e25083478c63eedef2e72ebd85
refs/tags/v3.0-rc6	8a79d68b5a847beef3f70b2ed16b2a757572cc5e	tag	fe0d42203cb5616eeff68b14576a0f7e2dd56625	commit	2011-07-04T15:56:37-07:00	Linux 3.0-rc6	https://github.com/extfuse/linux/releases/tag/v3.0-rc6	https://github.com/extfuse/linux/commit/fe0d42203cb5616eeff68b14576a0f7e2dd56625
refs/tags/v3.0-rc7	394d6f903ac6889fa50ca5c19111ae659d524b4c	tag	620917de59eeb934b9f8cf35cc2d95c1ac8ed0fc	commit	2011-07-11T16:52:12-07:00	Linux 3.0-rc7	https://github.com/extfuse/linux/releases/tag/v3.0-rc7	https://github.com/extfuse/linux/commit/620917de59eeb934b9f8cf35cc2d95c1ac8ed0fc
refs/tags/v3.1	a732360658fc100add6ded23ac6c8013b50cef1f	tag	c3b92c8787367a8bb53d57d9789b558f1295cc96	commit	2011-10-24T09:10:51+02:00	Linux v3.1	https://github.com/extfuse/linux/releases/tag/v3.1	https://github.com/extfuse/linux/commit/c3b92c8787367a8bb53d57d9789b558f1295cc96
refs/tags/v3.1-rc1	dd073a5b13967fa83038ed1594ecae5faaed71a2	tag	322a8b034003c0d46d39af85bf24fee27b902f48	commit	2011-08-07T18:23:41-07:00	Linux 3.1-rc1	https://github.com/extfuse/linux/releases/tag/v3.1-rc1	https://github.com/extfuse/linux/commit/322a8b034003c0d46d39af85bf24fee27b902f48
refs/tags/v3.1-rc10	bc9dac81d1d3442713e5b91ed7cda1646df9730e	tag	899e3ee404961a90b828ad527573aaaac39f0ab1	commit	2011-10-17T21:06:39-07:00	Linux 3.1-rc10	https://github.com/extfuse/linux/releases/tag/v3.1-rc10	https://github.com/extfuse/linux/commit/899e3ee404961a90b828ad527573aaaac39f0ab1
refs/tags/v3.1-rc2	fbba4cec036b7027b84c00547361bd8127254b1e	tag	93ee7a9340d64f20295aacc3fb6a22b759323280	commit	2011-08-14T15:09:20-07:00	Linux 3.1-rc2	https://github.com/extfuse/linux/releases/tag/v3.1-rc2	https://github.com/extfuse/linux/commit/93ee7a9340d64f20295aacc3fb6a22b759323280
refs/tags/v3.1-rc3	ae30e7e9c4d8cd135ec429191f9eec746709eccc	tag	fcb8ce5cfe30ca9ca5c9a79cdfe26d1993e65e0c	commit	2011-08-22T11:43:03-07:00	Linux 3.1-rc3	https://github.com/extfuse/linux/releases/tag/v3.1-rc3	https://github.com/extfuse/linux/commit/fcb8ce5cfe30ca9ca5c9a79cdfe26d1993e65e0c
refs/tags/v3.1-rc4	897e5ed317d229e937731d6389f8f51c7e29e62e	tag	c6a389f123b9f68d605bb7e0f9b32ec1e3e14132	commit	2011-08-28T21:16:14-07:00	Linux 3.1-rc4	https://github.com/extfuse/linux/releases/tag/v3.1-rc4	https://github.com/extfuse/linux/commit/c6a389f123b9f68d605bb7e0f9b32ec1e3e14132
refs/tags/v3.1-rc5	dba5cf0231a4c3091c0f3b7236c6978dab8cbc97	tag	ddf28352b80c86754a6424e3a61e8bdf9213b3c7	commit	2011-09-04T15:45:28-07:00	Linux 3.1-rc5	https://github.com/extfuse/linux/releases/tag/v3.1-rc5	https://github.com/extfuse/linux/commit/ddf28352b80c86754a6424e3a61e8bdf9213b3c7
refs/tags/v3.1-rc6	8ff02915cf6ca8f5ecda04e0a2150507df89846b	tag	b6fd41e29dea9c6753b1843a77e50433e6123bcb	commit	2011-09-12T14:02:11-07:00	Linux 3.1-rc6	https://github.com/extfuse/linux/releases/tag/v3.1-rc6	https://github.com/extfuse/linux/commit/b6fd41e29dea9c6753b1843a77e50433e6123bcb
refs/tags/v3.1-rc7	4cf670b4bbdb31291ffa52ad3f65acd8cd2eb20d	tag	d93dc5c4478c1fd5de85a3e8aece9aad7bbae044	commit	2011-09-21T16:58:25-07:00	Linux 3.1-rc7	https://github.com/extfuse/linux/releases/tag/v3.1-rc7	https://github.com/extfuse/linux/commit/d93dc5c4478c1fd5de85a3e8aece9aad7bbae044
refs/tags/v3.1-rc8	e7f2a88548df497544d4fafca79836bbd8b6342e	tag	a102a9ece5489e1718cd7543aa079082450ac3a2	commit	2011-09-27T15:48:45-07:00	Linux 3.1-rc8	https://github.com/extfuse/linux/releases/tag/v3.1-rc8	https://github.com/extfuse/linux/commit/a102a9ece5489e1718cd7543aa079082450ac3a2
refs/tags/v3.1-rc9	38a181c9f494c81d7d2327861621c0e04018bc6a	tag	976d167615b64e14bc1491ca51d424e2ba9a5e84	commit	2011-10-04T18:12:36-07:00	Linux 3.1-rc9	https://github.com/extfuse/linux/releases/tag/v3.1-rc9	https://github.com/extfuse/linux/commit/976d167615b64e14bc1491ca51d424e2ba9a5e84
refs/tags/v3.10	bc1b510b8979ecc322f8d930dde56658967b7355	tag	8bb495e3f02401ee6f76d1b1d77f3ac9f079e376	commit	2013-06-30T15:13:42-07:00	Linux 3.10	https://github.com/extfuse/linux/releases/tag/v3.10	https://github.com/extfuse/linux/commit/8bb495e3f02401ee6f76d1b1d77f3ac9f079e376
refs/tags/v3.10-rc1	1fd7e50e9cbdabce5a0ff00cfb8767b948d86eb7	tag	f722406faae2d073cc1d01063d1123c35425939e	commit	2013-05-11T17:14:20-07:00	Linux 3.10-rc1	https://github.com/extfuse/linux/releases/tag/v3.10-rc1	https://github.com/extfuse/linux/commit/f722406faae2d073cc1d01063d1123c35425939e
refs/tags/v3.10-rc2	a8c6d53c4d84b3a5eb182758a9cdceceba4691da	tag	c7788792a5e7b0d5d7f96d0766b4cb6112d47d75	commit	2013-05-20T14:37:49-07:00	Linux 3.10-rc2	https://github.com/extfuse/linux/releases/tag/v3.10-rc2	https://github.com/extfuse/linux/commit/c7788792a5e7b0d5d7f96d0766b4cb6112d47d75
refs/tags/v3.10-rc3	74f675aa9f9c2f2d52de4a00144b64f5a36637ac	tag	e4aa937ec75df0eea0bee03bffa3303ad36c986b	commit	2013-05-26T16:00:56-07:00	Linux 3.10-rc3	https://github.com/extfuse/linux/releases/tag/v3.10-rc3	https://github.com/extfuse/linux/commit/e4aa937ec75df0eea0bee03bffa3303ad36c986b
refs/tags/v3.10-rc4	846830e71929e8728b0209e04259ca3e2b2f99c9	tag	d683b96b072dc4680fc74964eca77e6a23d1fa6e	commit	2013-06-02T17:11:45+09:00	Linux 3.10-rc4	https://github.com/extfuse/linux/releases/tag/v3.10-rc4	https://github.com/extfuse/linux/commit/d683b96b072dc4680fc74964eca77e6a23d1fa6e
refs/tags/v3.10-rc5	ee3e35b1aa057646c166780d13bfe8e57ed5d4cf	tag	317ddd256b9c24b0d78fa8018f80f1e495481a10	commit	2013-06-08T17:41:15-07:00	Linux 3.10-rc5	https://github.com/extfuse/linux/releases/tag/v3.10-rc5	https://github.com/extfuse/linux/commit/317ddd256b9c24b0d78fa8018f80f1e495481a10
refs/tags/v3.10-rc6	c598c40bcc18e93e63e3f251d40234478195d03a	tag	7d132055814ef17a6c7b69f342244c410a5e000f	commit	2013-06-15T11:51:34-10:00	Linux 3.10-rc6	https://github.com/extfuse/linux/releases/tag/v3.10-rc6	https://github.com/extfuse/linux/commit/7d132055814ef17a6c7b69f342244c410a5e000f
refs/tags/v3.10-rc7	e6995de3dfc1b122c2ce08522909ced160c960d9	tag	9e895ace5d82df8929b16f58e9f515f6d54ab82d	commit	2013-06-22T09:47:39-10:00	Linux 3.10-rc7	https://github.com/extfuse/linux/releases/tag/v3.10-rc7	https://github.com/extfuse/linux/commit/9e895ace5d82df8929b16f58e9f515f6d54ab82d
refs/tags/v3.11	bedaca4e311e2c2abe0a215ee2b25c133e435211	tag	6e4664525b1db28f8c4e1130957f70a94c19213e	commit	2013-09-02T13:46:18-07:00	Linux 3.11	https://github.com/extfuse/linux/releases/tag/v3.11	https://github.com/extfuse/linux/commit/6e4664525b1db28f8c4e1130957f70a94c19213e
refs/tags/v3.11-rc1	8d339e724c3dc1ff81ad341b201e5b273c594d75	tag	ad81f0545ef01ea651886dddac4bef6cec930092	commit	2013-07-14T15:18:41-07:00	Linux 3.11-rc1	https://github.com/extfuse/linux/releases/tag/v3.11-rc1	https://github.com/extfuse/linux/commit/ad81f0545ef01ea651886dddac4bef6cec930092
refs/tags/v3.11-rc2	c97e1dd9202cbfdf214208c934a021ac73b5a7d4	tag	3b2f64d00c46e1e4e9bd0bb9bb12619adac27a4b	commit	2013-07-21T12:05:46-07:00	Linux 3.11-rc2	https://github.com/extfuse/linux/releases/tag/v3.11-rc2	https://github.com/extfuse/linux/commit/3b2f64d00c46e1e4e9bd0bb9bb12619adac27a4b
refs/tags/v3.11-rc3	92f65bf9283c618ce157027b2fbcee82156b4c5c	tag	5ae90d8e467e625e447000cb4335c4db973b1095	commit	2013-07-28T20:53:53-07:00	Linux 3.11-rc3	https://github.com/extfuse/linux/releases/tag/v3.11-rc3	https://github.com/extfuse/linux/commit/5ae90d8e467e625e447000cb4335c4db973b1095
refs/tags/v3.11-rc4	458a49f2e1c379ab07a3fd59894ae7050360b1fc	tag	c095ba7224d8edc71dcef0d655911399a8bd4a3f	commit	2013-08-04T13:46:56-07:00	Linux 3.11-rc4	https://github.com/extfuse/linux/releases/tag/v3.11-rc4	https://github.com/extfuse/linux/commit/c095ba7224d8edc71dcef0d655911399a8bd4a3f
refs/tags/v3.11-rc5	e49ee8a9d47753e7cd0f6e1827a95c436bc7544c	tag	d4e4ab86bcba5a72779c43dc1459f71fea3d89c8	commit	2013-08-11T18:04:31-07:00	Linux 3.11-rc5	https://github.com/extfuse/linux/releases/tag/v3.11-rc5	https://github.com/extfuse/linux/commit/d4e4ab86bcba5a72779c43dc1459f71fea3d89c8
refs/tags/v3.11-rc6	2ea699d98cd6f9e9b813c24542d581dedacdc659	tag	b36f4be3de1b123d8601de062e7dbfc904f305fb	commit	2013-08-18T14:37:07-07:00	Linux 3.11-rc6	https://github.com/extfuse/linux/releases/tag/v3.11-rc6	https://github.com/extfuse/linux/commit/b36f4be3de1b123d8601de062e7dbfc904f305fb
refs/tags/v3.11-rc7	99c0aead9dbef77b6a09f11d34b6867f3b352efe	tag	d8dfad3876e4386666b759da3c833d62fb8b2267	commit	2013-08-25T17:43:33-07:00	Linux 3.11-rc7	https://github.com/extfuse/linux/releases/tag/v3.11-rc7	https://github.com/extfuse/linux/commit/d8dfad3876e4386666b759da3c833d62fb8b2267
refs/tags/v3.12	71572a0f766f454071277744c98cab00dad5efc9	tag	5e01dc7b26d9f24f39abace5da98ccbd6a5ceb52	commit	2013-11-03T15:41:59-08:00	Linux 3.12	https://github.com/extfuse/linux/releases/tag/v3.12	https://github.com/extfuse/linux/commit/5e01dc7b26d9f24f39abace5da98ccbd6a5ceb52
refs/tags/v3.12-rc1	c59c557446a6ddb3260df207048d7b0a876d981c	tag	272b98c6455f00884f0350f775c5342358ebb73f	commit	2013-09-16T16:18:32-04:00	Linux 3.12-rc1	https://github.com/extfuse/linux/releases/tag/v3.12-rc1	https://github.com/extfuse/linux/commit/272b98c6455f00884f0350f775c5342358ebb73f
refs/tags/v3.12-rc2	e271e342a6202340459998d713188d1ad6d32cb6	tag	4a10c2ac2f368583138b774ca41fac4207911983	commit	2013-09-23T15:41:21-07:00	Linux 3.12-rc2	https://github.com/extfuse/linux/releases/tag/v3.12-rc2	https://github.com/extfuse/linux/commit/4a10c2ac2f368583138b774ca41fac4207911983
refs/tags/v3.12-rc3	59ca6c45dd68f79fc0470aafcf98fc64efc0d24d	tag	15c03dd4859ab16f9212238f29dd315654aa94f6	commit	2013-09-29T15:02:47-07:00	Linux 3.12-rc3	https://github.com/extfuse/linux/releases/tag/v3.12-rc3	https://github.com/extfuse/linux/commit/15c03dd4859ab16f9212238f29dd315654aa94f6
refs/tags/v3.12-rc4	3b6a2139d8b69bfc3a95a7b5252967a548c88597	tag	d0e639c9e06d44e713170031fe05fb60ebe680af	commit	2013-10-06T14:00:35-07:00	Linux 3.12-rc4	https://github.com/extfuse/linux/releases/tag/v3.12-rc4	https://github.com/extfuse/linux/commit/d0e639c9e06d44e713170031fe05fb60ebe680af
refs/tags/v3.12-rc5	3ec4b24ffb064e6fa91b61471e874027b8e9fbd2	tag	61e6cfa80de5760bbe406f4e815b7739205754d2	commit	2013-10-13T15:41:36-07:00	Linux 3.12-rc5	https://github.com/extfuse/linux/releases/tag/v3.12-rc5	https://github.com/extfuse/linux/commit/61e6cfa80de5760bbe406f4e815b7739205754d2
refs/tags/v3.12-rc6	19ef23a1f211ed17cad3bfbe0539ec6f38c8ff63	tag	31d141e3a666269a3b6fcccddb0351caf7454240	commit	2013-10-19T12:28:47-07:00	Linux 3.12-rc6	https://github.com/extfuse/linux/releases/tag/v3.12-rc6	https://github.com/extfuse/linux/commit/31d141e3a666269a3b6fcccddb0351caf7454240
refs/tags/v3.12-rc7	af03676423fe9b4beefafcb8cd4a80164d4b0bd7	tag	959f58544b7f20c92d5eb43d1232c96c15c01bfb	commit	2013-10-27T16:12:14-07:00	Linux 3.12-rc7	https://github.com/extfuse/linux/releases/tag/v3.12-rc7	https://github.com/extfuse/linux/commit/959f58544b7f20c92d5eb43d1232c96c15c01bfb
refs/tags/v3.13	0e2c4c21a56b8f820bab218566b02ea728909f45	tag	d8ec26d7f8287f5788a494f56e8814210f0e64be	commit	2014-01-19T18:40:23-08:00	Linux 3.13	https://github.com/extfuse/linux/releases/tag/v3.13	https://github.com/extfuse/linux/commit/d8ec26d7f8287f5788a494f56e8814210f0e64be
refs/tags/v3.13-rc1	1c2570ad1851fffa1e34d8b74d2349b09a3e8c2a	tag	6ce4eac1f600b34f2f7f58f9cd8f0503d79e42ae	commit	2013-11-22T11:31:04-08:00	Linux 3.13-rc1	https://github.com/extfuse/linux/releases/tag/v3.13-rc1	https://github.com/extfuse/linux/commit/6ce4eac1f600b34f2f7f58f9cd8f0503d79e42ae
refs/tags/v3.13-rc2	74c87395184969ce9f20e902f756cc7256ad2c20	tag	dc1ccc48159d63eca5089e507c82c7d22ef60839	commit	2013-11-29T12:57:21-08:00	Linux 3.13-rc2	https://github.com/extfuse/linux/releases/tag/v3.13-rc2	https://github.com/extfuse/linux/commit/dc1ccc48159d63eca5089e507c82c7d22ef60839
refs/tags/v3.13-rc3	1ae260b036bb223c11cfcd46698ea46a90cd336c	tag	374b105797c3d4f29c685f3be535c35f5689b30e	commit	2013-12-06T09:34:12-08:00	Linux 3.13-rc3	https://github.com/extfuse/linux/releases/tag/v3.13-rc3	https://github.com/extfuse/linux/commit/374b105797c3d4f29c685f3be535c35f5689b30e
refs/tags/v3.13-rc4	00c58b88ff7f7f6503e2021def13498a6846a849	tag	319e2e3f63c348a9b66db4667efa73178e18b17d	commit	2013-12-15T12:31:39-08:00	Linux 3.13-rc4	https://github.com/extfuse/linux/releases/tag/v3.13-rc4	https://github.com/extfuse/linux/commit/319e2e3f63c348a9b66db4667efa73178e18b17d
refs/tags/v3.13-rc5	5be6b0c63d1d45c8ad134b19053aaf79e9161218	tag	413541dd66d51f791a0b169d9b9014e4f56be13c	commit	2013-12-22T13:08:40-08:00	Linux 3.13-rc5	https://github.com/extfuse/linux/releases/tag/v3.13-rc5	https://github.com/extfuse/linux/commit/413541dd66d51f791a0b169d9b9014e4f56be13c
refs/tags/v3.13-rc6	13ecbebf2553bb6c5f19457e78a6c8f2a1732151	tag	802eee95bde72fd0cd0f3a5b2098375a487d1eda	commit	2013-12-29T16:01:44-08:00	Linux 3.13-rc6	https://github.com/extfuse/linux/releases/tag/v3.13-rc6	https://github.com/extfuse/linux/commit/802eee95bde72fd0cd0f3a5b2098375a487d1eda
refs/tags/v3.13-rc7	66d8d623aca0b26934afe85f5b05eb930d0166d0	tag	d6e0a2dd12f4067a5bcefb8bbd8ddbeff800afbc	commit	2014-01-04T15:12:27-08:00	Linux 3.13-rc7	https://github.com/extfuse/linux/releases/tag/v3.13-rc7	https://github.com/extfuse/linux/commit/d6e0a2dd12f4067a5bcefb8bbd8ddbeff800afbc
refs/tags/v3.13-rc8	210fd8c5c324253b0d6c852d161017aeb65f70bd	tag	7e22e91102c6b9df7c4ae2168910e19d2bb14cd6	commit	2014-01-12T17:04:26+07:00	Linux 3.13-rc8	https://github.com/extfuse/linux/releases/tag/v3.13-rc8	https://github.com/extfuse/linux/commit/7e22e91102c6b9df7c4ae2168910e19d2bb14cd6
refs/tags/v3.14	f2378b14895ac79c325abe3c933744a26465e570	tag	455c6fdbd219161bd09b1165f11699d6d73de11c	commit	2014-03-30T20:40:23-07:00	Linux 3.14	https://github.com/extfuse/linux/releases/tag/v3.14	https://github.com/extfuse/linux/commit/455c6fdbd219161bd09b1165f11699d6d73de11c
refs/tags/v3.14-rc1	08499ec1a4c8d859c71564d56890442f2f1ac8ed	tag	38dbfb59d1175ef458d006556061adeaa8751b72	commit	2014-02-02T16:42:23-08:00	Linus 3.14-rc1	https://github.com/extfuse/linux/releases/tag/v3.14-rc1	https://github.com/extfuse/linux/commit/38dbfb59d1175ef458d006556061adeaa8751b72
refs/tags/v3.14-rc2	97112cce341931fb992ce6afc9d3a9beff9ad81c	tag	b28a960c42fcd9cfc987441fa6d1c1a471f0f9ed	commit	2014-02-09T18:16:01-08:00	Linux 3.14-rc2	https://github.com/extfuse/linux/releases/tag/v3.14-rc2	https://github.com/extfuse/linux/commit/b28a960c42fcd9cfc987441fa6d1c1a471f0f9ed
refs/tags/v3.14-rc3	0f0e0c41b94db3caa68d5111347e699f6cf84e70	tag	6d0abeca3242a88cab8232e4acd7e2bf088f3bc2	commit	2014-02-16T13:30:31-08:00	Linux 3.14-rc3	https://github.com/extfuse/linux/releases/tag/v3.14-rc3	https://github.com/extfuse/linux/commit/6d0abeca3242a88cab8232e4acd7e2bf088f3bc2
refs/tags/v3.14-rc4	94de4401e66c81c0a55db01011f770a73eaa79c6	tag	cfbf8d4857c26a8a307fb7cd258074c9dcd8c691	commit	2014-02-23T17:40:10-08:00	Linux 3.14-rc4	https://github.com/extfuse/linux/releases/tag/v3.14-rc4	https://github.com/extfuse/linux/commit/cfbf8d4857c26a8a307fb7cd258074c9dcd8c691
refs/tags/v3.14-rc5	5b2ddfdea1e0dc3e0ce8c427b187a86ba12c1e01	tag	0414855fdc4a40da05221fc6062cccbc0c30f169	commit	2014-03-02T18:56:23-08:00	Linux 3.14-rc5	https://github.com/extfuse/linux/releases/tag/v3.14-rc5	https://github.com/extfuse/linux/commit/0414855fdc4a40da05221fc6062cccbc0c30f169
refs/tags/v3.14-rc6	4a5d07cddee1adcf08db8036f32062912ae8654b	tag	fa389e220254c69ffae0d403eac4146171062d08	commit	2014-03-09T19:42:25-07:00	Linux 3.14-rc6	https://github.com/extfuse/linux/releases/tag/v3.14-rc6	https://github.com/extfuse/linux/commit/fa389e220254c69ffae0d403eac4146171062d08
refs/tags/v3.14-rc7	0722b25c4f25a8e9af18044f6e907c85e24272cf	tag	dcb99fd9b08cfe1afe426af4d8d3cbc429190f15	commit	2014-03-16T18:51:43-07:00	Linux 3.14-rc7	https://github.com/extfuse/linux/releases/tag/v3.14-rc7	https://github.com/extfuse/linux/commit/dcb99fd9b08cfe1afe426af4d8d3cbc429190f15
refs/tags/v3.14-rc8	38b8c3135dd6ee173ba865c772162375bb4b6ab0	tag	b098d6726bbfb94c06d6e1097466187afddae61f	commit	2014-03-24T19:31:26-07:00	Linux 3.14-rc8	https://github.com/extfuse/linux/releases/tag/v3.14-rc8	https://github.com/extfuse/linux/commit/b098d6726bbfb94c06d6e1097466187afddae61f
refs/tags/v3.15	8a4cee2f8086eee3cb0971e6ff46579e87d843eb	tag	1860e379875dfe7271c649058aeddffe5afd9d0d	commit	2014-06-08T11:20:02-07:00	Linux 3.15	https://github.com/extfuse/linux/releases/tag/v3.15	https://github.com/extfuse/linux/commit/1860e379875dfe7271c649058aeddffe5afd9d0d
refs/tags/v3.15-rc1	8e3557db5cb41a5f92cd3535c48a553376614b8d	tag	c9eaa447e77efe77b7fa4c953bd62de8297fd6c5	commit	2014-04-13T14:18:53-07:00	Linux 3.15-rc1	https://github.com/extfuse/linux/releases/tag/v3.15-rc1	https://github.com/extfuse/linux/commit/c9eaa447e77efe77b7fa4c953bd62de8297fd6c5
refs/tags/v3.15-rc2	eaede3609686fa034e9eb1c7928de40437817147	tag	a798c10faf62a505d24e5f6213fbaf904a39623f	commit	2014-04-20T11:08:58-07:00	Linux 3.15-rc2	https://github.com/extfuse/linux/releases/tag/v3.15-rc2	https://github.com/extfuse/linux/commit/a798c10faf62a505d24e5f6213fbaf904a39623f
refs/tags/v3.15-rc3	42cb88a8267096a0a1a05209dabf41a320555e4f	tag	d1db0eea852497762cab43b905b879dfcd3b8987	commit	2014-04-27T19:29:38-07:00	Linux 3.15-rc3	https://github.com/extfuse/linux/releases/tag/v3.15-rc3	https://github.com/extfuse/linux/commit/d1db0eea852497762cab43b905b879dfcd3b8987
